,0,,,197.9315658,,,Total rotation,ANFIS,ANN
62355,3300.5,,,,,,,,
62356,2100,,,,,,,,
62357,4700.5,,,,,,,,
62358,2100,,,,,,,,
62359,0,,,,,,,,
62360,3300.5,,,,,,,,
62361,0,,,,,,,,
62362,0,,,,,,,,
62363,0,,,,,,,,
62364,6350.5,,,,,,,,
62365,3300.5,,,,,,,,
62366,4700.5,,,,,,,,
62367,3300.5,,,,,,,,
62368,0,,,,,,,,
62369,2100,,,,,,,,
62370,4700.5,,,,,,,,
62371,2100,,,,,,,,
62372,3300.5,,,,,,,,
62373,3300.5,,,,,,,,
62374,3300.5,,,,,,,,
62375,4700.5,,,,,,,,
62376,3300.5,,,,,,,,
62377,3300.5,,,,,,,,
62378,4700.5,,,,,,,,
62379,6350.5,,,,,,,,
62380,4700.5,,,,,,,,
62381,3300.5,,,,,,,,
62382,6350.5,,,,,,,,
62383,3300.5,,,,,,,,
62384,6350.5,,,,,,,,
62385,6350.5,,,,,,,,
62386,0,,,,,,,,
62387,3300.5,,,,,,,,
62388,4700.5,,,,,,,,
62389,4700.5,,,,,,,,
62390,0,,,,,,,,
62391,0,,,,,,,,
62392,6350.5,,,,,,,,
62393,6350.5,,,,,,,,
62394,6350.5,,,,,,,,
62395,3300.5,,,,,,,,
62396,3300.5,,,,,,,,
62397,6350.5,,,,,,,,
62398,2100,,,,,,,,
62399,0,,,,,,,,
62400,3300.5,,,,,,,,
62401,6350.5,,,,,,,,
62402,3300.5,,,,,,,,
62403,0,,,,,,,,
62404,6350.5,,,,,,,,
62405,3300.5,,,,,,,,
62406,0,,,,,,,,
62407,0,,,,,,,,
62408,0,,,,,,,,
62409,3300.5,,,,,,,,
62410,6350.5,,,,,,,,
62411,4700.5,,,,,,,,
62412,3300.5,,,,,,,,
62413,2100,,,,,,,,
62414,2100,,,,,,,,
62415,6350.5,,,,,,,,
62416,2100,,,,,,,,
62417,6350.5,,,,,,,,
62418,6350.5,,,,,,,,
62419,2100,,,,,,,,
62420,0,,,,,,,,
62421,0,,,,,,,,
62422,3300.5,,,,,,,,
62423,6350.5,,,,,,,,
62424,0,,,,,,,,
62425,0,,,,,,,,
62426,3300.5,,,,,,,,
62427,3300.5,,,,,,,,
62428,3300.5,,,,,,,,
62429,4700.5,,,,,,,,
62430,0,,,,,,,,
62431,0,,,,,,,,
62432,3300.5,,,,,,,,
62433,0,,,,,,,,
62434,3300.5,,,,,,,,
62435,6350.5,,,,,,,,
62436,6350.5,,,,,,,,
62437,2100,,,,,,,,
62438,0,,,,,,,,
62439,2100,,,,,,,,
62440,3300.5,,,,,,,,
62441,6350.5,,,,,,,,
62442,4700.5,,,,,,,,
62443,0,,,,,,,,
62444,3300.5,,,,,,,,
62445,3300.5,,,,,,,,
62446,3300.5,,,,,,,,
62447,3300.5,,,,,,,,
62448,2100,,,,,,,,
62449,4700.5,,,,,,,,
62450,4700.5,,,,,,,,
62451,3300.5,,,,,,,,
62452,0,,,,,,,,
62453,4700.5,,,,,,,,
62454,4700.5,,,,,,,,
62455,2100,,,,,,,,
62456,2100,,,,,,,,
62457,6350.5,,,,,,,,
62458,3300.5,,,,,,,,
62459,2100,,,,,,,,
62460,4700.5,,,,,,,,
62461,4700.5,,,,,,,,
62462,0,,,,,,,,
62463,3300.5,,,,,,,,
62464,2100,,,,,,,,
62465,6350.5,,,,,,,,
62466,6350.5,,,,,,,,
62467,2100,,,,,,,,
62468,4700.5,,,,,,,,
62469,2100,,,,,,,,
62470,2100,,,,,,,,
62471,3300.5,,,,,,,,
62472,3300.5,,,,,,,,
62473,0,,,,,,,,
62474,2100,,,,,,,,
62475,6350.5,,,,,,,,
62476,3300.5,,,,,,,,
62477,3300.5,,,,,,,,
62478,0,,,,,,,,
62479,3300.5,,,,,,,,
62480,0,,,,,,,,
62481,4700.5,,,,,,,,
62482,0,,,,,,,,
62483,6350.5,,,,,,,,
62484,2100,,,,,,,,
62485,3300.5,,,,,,,,
62486,3300.5,,,,,,,,
62487,2100,,,,,,,,
62488,3300.5,,,,,,,,
62489,2100,,,,,,,,
62490,0,,,,,,,,
62491,6350.5,,,,,,,,
62492,2100,,,,,,,,
62493,4700.5,,,,,,,,
62494,0,,,,,,,,
62495,3300.5,,,,,,,,
62496,6350.5,,,,,,,,
62497,2100,,,,,,,,
62498,3300.5,,,,,,,,
62499,3300.5,,,,,,,,
62500,3300.5,,,,,,,,
62501,2100,,,,,,,,
62502,0,,,,,,,,
62503,0,,,,,,,,
62504,4700.5,,,,,,,,
62505,0,,,,,,,,
62506,2100,,,,,,,,
62507,4700.5,,,,,,,,
62508,6350.5,,,,,,,,
62509,4700.5,,,,,,,,
62510,3300.5,,,,,,,,
62511,0,,,,,,,,
62512,3300.5,,,,,,,,
62513,0,,,,,,,,
62514,4700.5,,,,,,,,
62515,3300.5,,,,,,,,
62516,4700.5,,,,,,,,
62517,0,,,,,,,,
62518,2100,,,,,,,,
62519,3300.5,,,,,,,,
62520,3300.5,,,,,,,,
62521,6350.5,,,,,,,,
62522,3300.5,,,,,,,,
62523,2100,,,,,,,,
62524,4700.5,,,,,,,,
62525,0,,,,,,,,
62526,0,,,,,,,,
62527,3300.5,,,,,,,,
62528,3300.5,,,,,,,,
62529,6350.5,,,,,,,,
62530,3300.5,,,,,,,,
62531,6350.5,,,,,,,,
62532,3300.5,,,,,,,,
62533,3300.5,,,,,,,,
62534,6350.5,,,,,,,,
62535,6350.5,,,,,,,,
62536,2100,,,,,,,,
62537,3300.5,,,,,,,,
62538,2100,,,,,,,,
62539,4700.5,,,,,,,,
62540,2100,,,,,,,,
62541,3300.5,,,,,,,,
62542,0,,,,,,,,
62543,6350.5,,,,,,,,
62544,0,,,,,,,,
62545,3300.5,,,,,,,,
62546,2100,,,,,,,,
62547,3300.5,,,,,,,,
62548,2100,,,,,,,,
62549,6350.5,,,,,,,,
62550,3300.5,,,,,,,,
62551,0,,,,,,,,
62552,0,,,,,,,,
62553,4700.5,,,,,,,,
62554,2100,,,,,,,,
62555,6350.5,,,,,,,,
62556,3300.5,,,,,,,,
62557,3300.5,,,,,,,,
62558,4700.5,,,,,,,,
62559,3300.5,,,,,,,,
62560,3300.5,,,,,,,,
62561,4700.5,,,,,,,,
62562,3300.5,,,,,,,,
62563,3300.5,,,,,,,,
62564,0,,,,,,,,
62565,3300.5,,,,,,,,
62566,3300.5,,,,,,,,
62567,4700.5,,,,,,,,
62568,0,,,,,,,,
62569,6350.5,,,,,,,,
62570,6350.5,,,,,,,,
62571,3300.5,,,,,,,,
62572,0,,,,,,,,
62573,3300.5,,,,,,,,
62574,6350.5,,,,,,,,
62575,0,,,,,,,,
62576,0,,,,,,,,
62577,4700.5,,,,,,,,
62578,2100,,,,,,,,
62579,2100,,,,,,,,
62580,2100,,,,,,,,
62581,2100,,,,,,,,
62582,4700.5,,,,,,,,
62583,0,,,,,,,,
62584,4700.5,,,,,,,,
62585,0,,,,,,,,
62586,2100,,,,,,,,
62587,6350.5,,,,,,,,
62588,3300.5,,,,,,,,
62589,0,,,,,,,,
62590,0,,,,,,,,
62591,3300.5,,,,,,,,
62592,0,,,,,,,,
62593,6350.5,,,,,,,,
62594,4700.5,,,,,,,,
62595,3300.5,,,,,,,,
62596,2100,,,,,,,,
62597,0,,,,,,,,
62598,4700.5,,,,,,,,
62599,3300.5,,,,,,,,
62600,6350.5,,,,,,,,
62601,0,,,,,,,,
62602,0,,,,,,,,
62603,0,,,,,,,,
62604,4700.5,,,,,,,,
62605,3300.5,,,,,,,,
62606,3300.5,,,,,,,,
62607,3300.5,,,,,,,,
62608,3300.5,,,,,,,,
62609,2100,,,,,,,,
62610,2100,,,,,,,,
62611,2100,,,,,,,,
62612,2100,,,,,,,,
62613,6350.5,,,,,,,,
62614,0,,,,,,,,
62615,2100,,,,,,,,
62616,3300.5,,,,,,,,
62617,0,,,,,,,,
62618,0,,,,,,,,
62619,0,,,,,,,,
62620,3300.5,,,,,,,,
62621,6350.5,,,,,,,,
62622,2100,,,,,,,,
62623,2100,,,,,,,,
62624,3300.5,,,,,,,,
62625,4700.5,,,,,,,,
62626,3300.5,,,,,,,,
62627,2100,,,,,,,,
62628,2100,,,,,,,,
62629,6350.5,,,,,,,,
62630,3300.5,,,,,,,,
62631,3300.5,,,,,,,,
62632,3300.5,,,,,,,,
62633,3300.5,,,,,,,,
62634,2100,,,,,,,,
62635,0,,,,,,,,
62636,0,,,,,,,,
62637,3300.5,,,,,,,,
62638,3300.5,,,,,,,,
62639,3300.5,,,,,,,,
62640,0,,,,,,,,
62641,3300.5,,,,,,,,
62642,0,,,,,,,,
62643,2100,,,,,,,,
62644,4700.5,,,,,,,,
62645,6350.5,,,,,,,,
62646,6350.5,,,,,,,,
62647,3300.5,,,,,,,,
62648,0,,,,,,,,
62649,2100,,,,,,,,
62650,3300.5,,,,,,,,
62651,3300.5,,,,,,,,
62652,0,,,,,,,,
62653,4700.5,,,,,,,,
62654,4700.5,,,,,,,,
62655,2100,,,,,,,,
62656,2100,,,,,,,,
62657,3300.5,,,,,,,,
62658,3300.5,,,,,,,,
62659,2100,,,,,,,,
62660,4700.5,,,,,,,,
62661,0,,,,,,,,
62662,3300.5,,,,,,,,
62663,0,,,,,,,,
62664,6350.5,,,,,,,,
62665,3300.5,,,,,,,,
62666,4700.5,,,,,,,,
62667,0,,,,,,,,
62668,6350.5,,,,,,,,
62669,3300.5,,,,,,,,
62670,2100,,,,,,,,
62671,3300.5,,,,,,,,
62672,3300.5,,,,,,,,
62673,3300.5,,,,,,,,
62674,2100,,,,,,,,
62675,3300.5,,,,,,,,
62676,4700.5,,,,,,,,
62677,4700.5,,,,,,,,
62678,3300.5,,,,,,,,
62679,2100,,,,,,,,
62680,3300.5,,,,,,,,
62681,0,,,,,,,,
62682,2100,,,,,,,,
62683,3300.5,,,,,,,,
62684,0,,,,,,,,
62685,0,,,,,,,,
62686,3300.5,,,,,,,,
62687,3300.5,,,,,,,,
62688,2100,,,,,,,,
62689,4700.5,,,,,,,,
62690,4700.5,,,,,,,,
62691,3300.5,,,,,,,,
62692,4700.5,,,,,,,,
62693,2100,,,,,,,,
62694,0,,,,,,,,
62695,4700.5,,,,,,,,
62696,2100,,,,,,,,
62697,6350.5,,,,,,,,
62698,0,,,,,,,,
62699,0,,,,,,,,
62700,3300.5,,,,,,,,
62701,3300.5,,,,,,,,
62702,2100,,,,,,,,
62703,4700.5,,,,,,,,
62704,2100,,,,,,,,
62705,3300.5,,,,,,,,
62706,3300.5,,,,,,,,
62707,6350.5,,,,,,,,
62708,6350.5,,,,,,,,
62709,2100,,,,,,,,
62710,6350.5,,,,,,,,
62711,4700.5,,,,,,,,
62712,6350.5,,,,,,,,
62713,6350.5,,,,,,,,
62714,6350.5,,,,,,,,
62715,2100,,,,,,,,
62716,3300.5,,,,,,,,
62717,3300.5,,,,,,,,
62718,3300.5,,,,,,,,
62719,0,,,,,,,,
62720,0,,,,,,,,
62721,0,,,,,,,,
62722,4700.5,,,,,,,,
62723,6350.5,,,,,,,,
62724,4700.5,,,,,,,,
62725,3300.5,,,,,,,,
62726,0,,,,,,,,
62727,4700.5,,,,,,,,
62728,3300.5,,,,,,,,
62729,3300.5,,,,,,,,
62730,3300.5,,,,,,,,
62731,0,,,,,,,,
62732,2100,,,,,,,,
62733,0,,,,,,,,
62734,0,,,,,,,,
62735,0,,,,,,,,
62736,0,,,,,,,,
62737,4700.5,,,,,,,,
62738,2100,,,,,,,,
62739,3300.5,,,,,,,,
62740,0,,,,,,,,
62741,6350.5,,,,,,,,
62742,3300.5,,,,,,,,
62743,4700.5,,,,,,,,
62744,0,,,,,,,,
62745,6350.5,,,,,,,,
62746,6350.5,,,,,,,,
62747,3300.5,,,,,,,,
62748,3300.5,,,,,,,,
62749,2100,,,,,,,,
62750,0,,,,,,,,
62751,4700.5,,,,,,,,
62752,6350.5,,,,,,,,
62753,3300.5,,,,,,,,
62754,4700.5,,,,,,,,
62755,3300.5,,,,,,,,
62756,4700.5,,,,,,,,
62757,0,,,,,,,,
62758,0,,,,,,,,
62759,0,,,,,,,,
62760,3300.5,,,,,,,,
62761,3300.5,,,,,,,,
62762,4700.5,,,,,,,,
62763,4700.5,,,,,,,,
62764,0,,,,,,,,
62765,0,,,,,,,,
62766,3300.5,,,,,,,,
62767,2100,,,,,,,,
62768,3300.5,,,,,,,,
62769,0,,,,,,,,
62770,6350.5,,,,,,,,
62771,2100,,,,,,,,
62772,0,,,,,,,,
62773,0,,,,,,,,
62774,4700.5,,,,,,,,
62775,6350.5,,,,,,,,
62776,6350.5,,,,,,,,
62777,3300.5,,,,,,,,
62778,0,,,,,,,,
62779,3300.5,,,,,,,,
62780,0,,,,,,,,
62781,0,,,,,,,,
62782,6350.5,,,,,,,,
62783,2100,,,,,,,,
62784,3300.5,,,,,,,,
62785,3300.5,,,,,,,,
62786,0,,,,,,,,
62787,2100,,,,,,,,
62788,3300.5,,,,,,,,
62789,4700.5,,,,,,,,
62790,0,,,,,,,,
62791,2100,,,,,,,,
62792,3300.5,,,,,,,,
62793,3300.5,,,,,,,,
62794,2100,,,,,,,,
62795,2100,,,,,,,,
62796,4700.5,,,,,,,,
62797,0,,,,,,,,
62798,3300.5,,,,,,,,
62799,0,,,,,,,,
62800,3300.5,,,,,,,,
62801,2100,,,,,,,,
62802,4700.5,,,,,,,,
62803,3300.5,,,,,,,,
62804,6350.5,,,,,,,,
62805,3300.5,,,,,,,,
62806,3300.5,,,,,,,,
62807,3300.5,,,,,,,,
62808,0,,,,,,,,
62809,6350.5,,,,,,,,
62810,3300.5,,,,,,,,
62811,0,,,,,,,,
62812,3300.5,,,,,,,,
62813,3300.5,,,,,,,,
62814,3300.5,,,,,,,,
62815,4700.5,,,,,,,,
62816,3300.5,,,,,,,,
62817,2100,,,,,,,,
62818,2100,,,,,,,,
62819,3300.5,,,,,,,,
62820,4700.5,,,,,,,,
62821,0,,,,,,,,
62822,2100,,,,,,,,
62823,3300.5,,,,,,,,
62824,2100,,,,,,,,
62825,2100,,,,,,,,
62826,3300.5,,,,,,,,
62827,0,,,,,,,,
62828,3300.5,,,,,,,,
62829,4700.5,,,,,,,,
62830,2100,,,,,,,,
62831,4700.5,,,,,,,,
62832,6350.5,,,,,,,,
62833,4700.5,,,,,,,,
62834,0,,,,,,,,
62835,0,,,,,,,,
62836,0,,,,,,,,
62837,2100,,,,,,,,
62838,3300.5,,,,,,,,
62839,0,,,,,,,,
62840,3300.5,,,,,,,,
62841,3300.5,,,,,,,,
62842,0,,,,,,,,
62843,2100,,,,,,,,
62844,2100,,,,,,,,
62845,3300.5,,,,,,,,
62846,6350.5,,,,,,,,
62847,3300.5,,,,,,,,
62848,3300.5,,,,,,,,
62849,4700.5,,,,,,,,
62850,3300.5,,,,,,,,
62851,2100,,,,,,,,
62852,2100,,,,,,,,
62853,0,,,,,,,,
62854,3300.5,,,,,,,,
62855,3300.5,,,,,,,,
62856,3300.5,,,,,,,,
62857,3300.5,,,,,,,,
62858,0,,,,,,,,
62859,3300.5,,,,,,,,
62860,6350.5,,,,,,,,
62861,0,,,,,,,,
62862,4700.5,,,,,,,,
62863,3300.5,,,,,,,,
62864,4700.5,,,,,,,,
62865,0,,,,,,,,
62866,0,,,,,,,,
62867,3300.5,,,,,,,,
62868,3300.5,,,,,,,,
62869,2100,,,,,,,,
62870,6350.5,,,,,,,,
62871,3300.5,,,,,,,,
62872,3300.5,,,,,,,,
62873,3300.5,,,,,,,,
62874,2100,,,,,,,,
62875,0,,,,,,,,
62876,4700.5,,,,,,,,
62877,3300.5,,,,,,,,
62878,4700.5,,,,,,,,
62879,3300.5,,,,,,,,
62880,3300.5,,,,,,,,
62881,3300.5,,,,,,,,
62882,4700.5,,,,,,,,
62883,0,,,,,,,,
62884,3300.5,,,,,,,,
62885,4700.5,,,,,,,,
62886,3300.5,,,,,,,,
62887,4700.5,,,,,,,,
62888,0,,,,,,,,
62889,0,,,,,,,,
62890,0,,,,,,,,
62891,2100,,,,,,,,
62892,4700.5,,,,,,,,
62893,2100,,,,,,,,
62894,3300.5,,,,,,,,
62895,3300.5,,,,,,,,
62896,6350.5,,,,,,,,
62897,2100,,,,,,,,
62898,2100,,,,,,,,
62899,0,,,,,,,,
62900,0,,,,,,,,
62901,2100,,,,,,,,
62902,3300.5,,,,,,,,
62903,2100,,,,,,,,
62904,3300.5,,,,,,,,
62905,4700.5,,,,,,,,
62906,3300.5,,,,,,,,
62907,0,,,,,,,,
62908,3300.5,,,,,,,,
62909,2100,,,,,,,,
62910,0,,,,,,,,
62911,3300.5,,,,,,,,
62912,3300.5,,,,,,,,
62913,4700.5,,,,,,,,
62914,3300.5,,,,,,,,
62915,3300.5,,,,,,,,
62916,3300.5,,,,,,,,
62917,2100,,,,,,,,
62918,3300.5,,,,,,,,
62919,3300.5,,,,,,,,
62920,3300.5,,,,,,,,
62921,4700.5,,,,,,,,
62922,3300.5,,,,,,,,
62923,0,,,,,,,,
62924,3300.5,,,,,,,,
62925,6350.5,,,,,,,,
62926,2100,,,,,,,,
62927,4700.5,,,,,,,,
62928,3300.5,,,,,,,,
62929,0,,,,,,,,
62930,2100,,,,,,,,
62931,6350.5,,,,,,,,
62932,3300.5,,,,,,,,
62933,2100,,,,,,,,
62934,2100,,,,,,,,
62935,3300.5,,,,,,,,
62936,2100,,,,,,,,
62937,3300.5,,,,,,,,
62938,2100,,,,,,,,
62939,2100,,,,,,,,
62940,3300.5,,,,,,,,
62941,3300.5,,,,,,,,
62942,3300.5,,,,,,,,
62943,0,,,,,,,,
62944,0,,,,,,,,
62945,0,,,,,,,,
62946,3300.5,,,,,,,,
62947,2100,,,,,,,,
62948,3300.5,,,,,,,,
62949,2100,,,,,,,,
62950,0,,,,,,,,
62951,6350.5,,,,,,,,
62952,0,,,,,,,,
62953,4700.5,,,,,,,,
62954,2100,,,,,,,,
62955,3300.5,,,,,,,,
62956,4700.5,,,,,,,,
62957,3300.5,,,,,,,,
62958,3300.5,,,,,,,,
62959,2100,,,,,,,,
62960,0,,,,,,,,
62961,4700.5,,,,,,,,
62962,3300.5,,,,,,,,
62963,4700.5,,,,,,,,
62964,3300.5,,,,,,,,
62965,0,,,,,,,,
62966,3300.5,,,,,,,,
62967,2100,,,,,,,,
62968,3300.5,,,,,,,,
62969,4700.5,,,,,,,,
62970,4700.5,,,,,,,,
62971,2100,,,,,,,,
62972,3300.5,,,,,,,,
62973,3300.5,,,,,,,,
62974,3300.5,,,,,,,,
62975,0,,,,,,,,
62976,3300.5,,,,,,,,
62977,3300.5,,,,,,,,
62978,6350.5,,,,,,,,
62979,0,,,,,,,,
62980,0,,,,,,,,
62981,3300.5,,,,,,,,
62982,3300.5,,,,,,,,
62983,2100,,,,,,,,
62984,6350.5,,,,,,,,
62985,0,,,,,,,,
62986,2100,,,,,,,,
62987,2100,,,,,,,,
62988,0,,,,,,,,
62989,0,,,,,,,,
62990,3300.5,,,,,,,,
62991,0,,,,,,,,
62992,4700.5,,,,,,,,
62993,4700.5,,,,,,,,
62994,3300.5,,,,,,,,
62995,2100,,,,,,,,
62996,3300.5,,,,,,,,
62997,4700.5,,,,,,,,
62998,4700.5,,,,,,,,
62999,4700.5,,,,,,,,
63000,6350.5,,,,,,,,
63001,2100,,,,,,,,
63002,4700.5,,,,,,,,
63003,2100,,,,,,,,
63004,2100,,,,,,,,
63005,4700.5,,,,,,,,
63006,3300.5,,,,,,,,
63007,2100,,,,,,,,
63008,0,,,,,,,,
63009,0,,,,,,,,
63010,2100,,,,,,,,
63011,0,,,,,,,,
63012,2100,,,,,,,,
63013,4700.5,,,,,,,,
63014,4700.5,,,,,,,,
63015,0,,,,,,,,
63016,6350.5,,,,,,,,
63017,3300.5,,,,,,,,
63018,3300.5,,,,,,,,
63019,0,,,,,,,,
63020,0,,,,,,,,
63021,0,,,,,,,,
63022,2100,,,,,,,,
63023,2100,,,,,,,,
63024,6350.5,,,,,,,,
63025,3300.5,,,,,,,,
63026,2100,,,,,,,,
63027,2100,,,,,,,,
63028,4700.5,,,,,,,,
63029,3300.5,,,,,,,,
63030,3300.5,,,,,,,,
63031,4700.5,,,,,,,,
63032,3300.5,,,,,,,,
63033,3300.5,,,,,,,,
63034,3300.5,,,,,,,,
63035,0,,,,,,,,
63036,0,,,,,,,,
63037,0,,,,,,,,
63038,3300.5,,,,,,,,
63039,2100,,,,,,,,
63040,3300.5,,,,,,,,
63041,0,,,,,,,,
63042,3300.5,,,,,,,,
63043,4700.5,,,,,,,,
63044,4700.5,,,,,,,,
63045,3300.5,,,,,,,,
63046,4700.5,,,,,,,,
63047,3300.5,,,,,,,,
63048,6350.5,,,,,,,,
63049,0,,,,,,,,
63050,3300.5,,,,,,,,
63051,3300.5,,,,,,,,
63052,3300.5,,,,,,,,
63053,0,,,,,,,,
63054,6350.5,,,,,,,,
63055,6350.5,,,,,,,,
63056,6350.5,,,,,,,,
63057,6350.5,,,,,,,,
63058,0,,,,,,,,
63059,4700.5,,,,,,,,
63060,3300.5,,,,,,,,
63061,4700.5,,,,,,,,
63062,3300.5,,,,,,,,
63063,2100,,,,,,,,
63064,3300.5,,,,,,,,
63065,3300.5,,,,,,,,
63066,2100,,,,,,,,
63067,3300.5,,,,,,,,
63068,0,,,,,,,,
63069,0,,,,,,,,
63070,6350.5,,,,,,,,
63071,2100,,,,,,,,
63072,4700.5,,,,,,,,
63073,0,,,,,,,,
63074,3300.5,,,,,,,,
63075,4700.5,,,,,,,,
63076,6350.5,,,,,,,,
63077,2100,,,,,,,,
63078,0,,,,,,,,
63079,0,,,,,,,,
63080,0,,,,,,,,
63081,2100,,,,,,,,
63082,2100,,,,,,,,
63083,6350.5,,,,,,,,
63084,3300.5,,,,,,,,
63085,6350.5,,,,,,,,
63086,2100,,,,,,,,
63087,3300.5,,,,,,,,
63088,2100,,,,,,,,
63089,4700.5,,,,,,,,
63090,3300.5,,,,,,,,
63091,0,,,,,,,,
63092,3300.5,,,,,,,,
63093,0,,,,,,,,
63094,2100,,,,,,,,
63095,0,,,,,,,,
63096,2100,,,,,,,,
63097,0,,,,,,,,
63098,3300.5,,,,,,,,
63099,6350.5,,,,,,,,
63100,0,,,,,,,,
63101,4700.5,,,,,,,,
63102,3300.5,,,,,,,,
63103,6350.5,,,,,,,,
63104,3300.5,,,,,,,,
63105,0,,,,,,,,
63106,0,,,,,,,,
63107,3300.5,,,,,,,,
63108,2100,,,,,,,,
63109,0,,,,,,,,
63110,3300.5,,,,,,,,
63111,3300.5,,,,,,,,
63112,6350.5,,,,,,,,
63113,0,,,,,,,,
63114,2100,,,,,,,,
63115,0,,,,,,,,
63116,3300.5,,,,,,,,
63117,3300.5,,,,,,,,
63118,6350.5,,,,,,,,
63119,0,,,,,,,,
63120,6350.5,,,,,,,,
63121,2100,,,,,,,,
63122,2100,,,,,,,,
63123,3300.5,,,,,,,,
63124,6350.5,,,,,,,,
63125,3300.5,,,,,,,,
63126,4700.5,,,,,,,,
63127,2100,,,,,,,,
63128,6350.5,,,,,,,,
63129,6350.5,,,,,,,,
63130,6350.5,,,,,,,,
63131,4700.5,,,,,,,,
63132,2100,,,,,,,,
63133,3300.5,,,,,,,,
63134,0,,,,,,,,
63135,3300.5,,,,,,,,
63136,4700.5,,,,,,,,
63137,3300.5,,,,,,,,
63138,4700.5,,,,,,,,
63139,2100,,,,,,,,
63140,2100,,,,,,,,
63141,4700.5,,,,,,,,
63142,6350.5,,,,,,,,
63143,3300.5,,,,,,,,
63144,3300.5,,,,,,,,
63145,3300.5,,,,,,,,
63146,0,,,,,,,,
63147,2100,,,,,,,,
63148,0,,,,,,,,
63149,6350.5,,,,,,,,
63150,2100,,,,,,,,
63151,3300.5,,,,,,,,
63152,3300.5,,,,,,,,
63153,6350.5,,,,,,,,
63154,0,,,,,,,,
63155,3300.5,,,,,,,,
63156,2100,,,,,,,,
63157,2100,,,,,,,,
63158,3300.5,,,,,,,,
63159,3300.5,,,,,,,,
63160,2100,,,,,,,,
63161,0,,,,,,,,
63162,3300.5,,,,,,,,
63163,3300.5,,,,,,,,
63164,3300.5,,,,,,,,
63165,6350.5,,,,,,,,
63166,3300.5,,,,,,,,
63167,6350.5,,,,,,,,
63168,3300.5,,,,,,,,
63169,4700.5,,,,,,,,
63170,0,,,,,,,,
63171,2100,,,,,,,,
63172,0,,,,,,,,
63173,3300.5,,,,,,,,
63174,6350.5,,,,,,,,
63175,3300.5,,,,,,,,
63176,0,,,,,,,,
63177,3300.5,,,,,,,,
63178,3300.5,,,,,,,,
63179,2100,,,,,,,,
63180,6350.5,,,,,,,,
63181,0,,,,,,,,
63182,3300.5,,,,,,,,
63183,6350.5,,,,,,,,
63184,3300.5,,,,,,,,
63185,0,,,,,,,,
63186,4700.5,,,,,,,,
63187,0,,,,,,,,
63188,3300.5,,,,,,,,
63189,4700.5,,,,,,,,
63190,6350.5,,,,,,,,
63191,3300.5,,,,,,,,
63192,2100,,,,,,,,
63193,0,,,,,,,,
63194,2100,,,,,,,,
63195,0,,,,,,,,
63196,0,,,,,,,,
63197,6350.5,,,,,,,,
63198,6350.5,,,,,,,,
63199,3300.5,,,,,,,,
63200,4700.5,,,,,,,,
63201,3300.5,,,,,,,,
63202,4700.5,,,,,,,,
63203,3300.5,,,,,,,,
63204,4700.5,,,,,,,,
63205,0,,,,,,,,
63206,3300.5,,,,,,,,
63207,4700.5,,,,,,,,
63208,0,,,,,,,,
63209,0,,,,,,,,
63210,4700.5,,,,,,,,
63211,6350.5,,,,,,,,
63212,4700.5,,,,,,,,
63213,2100,,,,,,,,
63214,6350.5,,,,,,,,
63215,0,,,,,,,,
63216,3300.5,,,,,,,,
63217,2100,,,,,,,,
63218,4700.5,,,,,,,,
63219,0,,,,,,,,
63220,3300.5,,,,,,,,
63221,2100,,,,,,,,
63222,2100,,,,,,,,
63223,3300.5,,,,,,,,
63224,0,,,,,,,,
63225,3300.5,,,,,,,,
63226,6350.5,,,,,,,,
63227,3300.5,,,,,,,,
63228,2100,,,,,,,,
63229,3300.5,,,,,,,,
63230,2100,,,,,,,,
63231,2100,,,,,,,,
63232,3300.5,,,,,,,,
63233,3300.5,,,,,,,,
63234,2100,,,,,,,,
63235,4700.5,,,,,,,,
63236,3300.5,,,,,,,,
63237,4700.5,,,,,,,,
63238,3300.5,,,,,,,,
63239,6350.5,,,,,,,,
63240,0,,,,,,,,
63241,3300.5,,,,,,,,
63242,6350.5,,,,,,,,
63243,0,,,,,,,,
63244,2100,,,,,,,,
63245,2100,,,,,,,,
63246,0,,,,,,,,
63247,2100,,,,,,,,
63248,4700.5,,,,,,,,
63249,3300.5,,,,,,,,
63250,4700.5,,,,,,,,
63251,2100,,,,,,,,
63252,3300.5,,,,,,,,
63253,2100,,,,,,,,
63254,2100,,,,,,,,
63255,6350.5,,,,,,,,
63256,3300.5,,,,,,,,
63257,3300.5,,,,,,,,
63258,4700.5,,,,,,,,
63259,6350.5,,,,,,,,
63260,3300.5,,,,,,,,
63261,3300.5,,,,,,,,
63262,4700.5,,,,,,,,
63263,3300.5,,,,,,,,
63264,3300.5,,,,,,,,
63265,4700.5,,,,,,,,
63266,3300.5,,,,,,,,
63267,3300.5,,,,,,,,
63268,3300.5,,,,,,,,
63269,2100,,,,,,,,
63270,0,,,,,,,,
63271,0,,,,,,,,
63272,2100,,,,,,,,
63273,3300.5,,,,,,,,
63274,0,,,,,,,,
63275,4700.5,,,,,,,,
63276,0,,,,,,,,
63277,4700.5,,,,,,,,
63278,4700.5,,,,,,,,
63279,4700.5,,,,,,,,
63280,2100,,,,,,,,
63281,6350.5,,,,,,,,
63282,3300.5,,,,,,,,
63283,3300.5,,,,,,,,
63284,4700.5,,,,,,,,
63285,3300.5,,,,,,,,
