loss,mae,mse,val_loss,val_mae,val_mse
50432.22509765625,142.4342803955078,50432.21875,35875.3361328125,122.53453826904297,35875.3359375
48587.323022460936,142.2556915283203,48587.32421875,36571.625390625,123.60802459716797,36571.62109375
51586.29938964844,144.54637145996094,51586.3046875,38542.59140625,131.0531463623047,38542.59375
47695.14790039063,139.0745086669922,47695.16015625,37107.20029296875,128.66140747070312,37107.203125
49787.00874023438,142.6277313232422,49787.00390625,38293.4046875,130.5890350341797,38293.40234375
51189.22951660156,142.22320556640625,51189.23046875,39222.2640625,133.38035583496094,39222.26171875
52239.21733398437,146.0766143798828,52239.2109375,40497.9701171875,141.06658935546875,40497.97265625
47250.84379882812,139.5052490234375,47250.83984375,35814.1080078125,121.22842407226562,35814.109375
48510.06879882813,141.37353515625,48510.0703125,37800.1216796875,127.9167251586914,37800.12109375
50827.87055664063,141.77175903320312,50827.875,36466.8765625,127.91069030761719,36466.875
46266.89223632812,136.7852783203125,46266.89453125,39244.6572265625,131.9581298828125,39244.65625
48875.039453125,139.64393615722656,48875.04296875,36749.0025390625,126.82597351074219,36749.00390625
46176.57219238281,137.67381286621094,46176.57421875,35891.28662109375,125.7688980102539,35891.28125
48965.162817382814,140.63551330566406,48965.16015625,34513.51416015625,117.2623519897461,34513.515625
47164.3171875,138.67184448242188,47164.31640625,34502.737109375,117.5045394897461,34502.73828125
47354.94516601563,137.08892822265625,47354.94921875,37570.6509765625,128.53529357910156,37570.65625
48907.84035644531,142.0769805908203,48907.8203125,35488.33984375,123.63726043701172,35488.3359375
51962.299584960936,144.59068298339844,51962.2890625,38181.3232421875,131.53305053710938,38181.32421875
45917.10791015625,135.8780975341797,45917.11328125,34887.4580078125,121.95367431640625,34887.45703125
48028.51796875,139.62709045410156,48028.515625,36175.20224609375,124.15908813476562,36175.19921875
47620.4560546875,139.1583709716797,47620.453125,35432.08857421875,121.54100036621094,35432.08984375
44308.11584472656,133.6558074951172,44308.12890625,35711.98740234375,121.94976043701172,35711.9921875
45657.0654296875,136.4206085205078,45657.0703125,37502.6140625,129.98500061035156,37502.61328125
47721.156982421875,138.50778198242188,47721.15625,35361.21591796875,121.30599975585938,35361.21484375
47425.39885253906,137.89523315429688,47425.40234375,34545.85068359375,119.97468566894531,34545.84765625
52744.838598632814,145.9800567626953,52744.83984375,36466.89306640625,124.48353576660156,36466.89453125
46158.627709960936,137.17608642578125,46158.6171875,37219.89931640625,124.91500091552734,37219.8984375
45917.304443359375,136.6710662841797,45917.3046875,34170.5521484375,118.16455078125,34170.55078125
45350.08493652344,135.8317108154297,45350.08984375,35592.4158203125,125.05797576904297,35592.4140625
44781.408935546875,134.90219116210938,44781.40234375,33557.47939453125,115.60759735107422,33557.4765625
49110.375756835936,139.28323364257812,49110.37890625,36102.2595703125,123.28777313232422,36102.2578125
48189.89938964844,138.4615936279297,48189.90234375,37090.98798828125,128.60899353027344,37090.98046875
47239.28623046875,137.03269958496094,47239.2890625,35695.152734375,125.30741119384766,35695.15625
49522.52524414063,139.53521728515625,49522.53515625,34491.1080078125,118.65858459472656,34491.10546875
46715.13527832031,138.9571075439453,46715.13671875,34574.35888671875,121.58615112304688,34574.359375
48160.33525390625,140.86074829101562,48160.33984375,34123.28603515625,118.98231506347656,34123.28125
45860.19838867187,135.7676239013672,45860.1953125,35858.240625,123.45648956298828,35858.2421875
48333.732202148436,141.28094482421875,48333.73828125,33693.1689453125,117.62059020996094,33693.16796875
48028.08120117187,138.87054443359375,48028.0859375,35282.4904296875,123.82820892333984,35282.48828125
44518.328930664065,135.29055786132812,44518.32421875,40323.551171875,138.81381225585938,40323.55078125
45024.11579589844,134.9021453857422,45024.11328125,34797.695703125,121.53981018066406,34797.69140625
51429.23828125,142.87832641601562,51429.2421875,36932.10712890625,128.73011779785156,36932.1015625
47830.85395507813,139.17901611328125,47830.8515625,40733.6548828125,135.6792449951172,40733.65625
48676.34404296875,142.20944213867188,48676.3359375,38430.1267578125,133.718505859375,38430.1328125
